Employee_ID;Employee_Name;Age;Country;Department;Position;Salary;Joining_Date
16636;Ava Davis;40;Brazil;Engineering;Consultant;49395.89;3/10/2018
15590;Daniel Anderson;31;Australia;Marketing;Developer;131708.84;16/07/2021
149;Daniel Anderson;59;India;Marketing;Executive;144411.02;30/08/2020
27932;Logan Hernandez;41;Germany;Marketing;Developer;108776.12;19/04/2019
13577;Mia Thomas;25;Australia;Sales;Executive;110363.46;9/07/2018
5533;Mia Brown;60;USA;HR;Assistant;31156.75;9/01/2024
7546;Lucas Moore;42;Brazil;Finance;Manager;38873.36;10/12/2018
26474;Ethan Thomas;39;France;Engineering;Developer;63921.16;10/12/2015
9837;Lily Hernandez;54;Canada;Marketing;Developer;147023.04;13/03/2024
17483;Ethan Anderson;40;France;Marketing;Executive;42503.95;12/03/2020
14984;Sophia Hernandez;60;USA;Support;Manager;94231.73;16/07/2021
13607;Sophia Wilson;33;USA;HR;Assistant;93608.41;19/01/2019
26322;Sophia Taylor;60;Australia;Engineering;Consultant;120098.78;27/10/2020
8394;Sophia Moore;41;USA;HR;Executive;138106.1;22/06/2022
6044;Daniel Taylor;60;Australia;Finance;Developer;81617.31;10/08/2022
11179;Emma Brown;53;Canada;Marketing;Manager;68655.32;23/08/2018
29145;Daniel Anderson;37;Mexico;Marketing;Executive;147498.67;20/07/2017
8572;Sophia Martinez;55;India;HR;Analyst;117858.12;13/01/2017
14198;Lucas Taylor;44;Mexico;Support;Executive;104786;22/01/2024
28026;Logan Martinez;35;France;Engineering;Manager;127586.65;23/09/2023
12136;Ava Anderson;59;Mexico;HR;Executive;50274.53;28/11/2022
6427;Ava Thomas;23;Mexico;Sales;Manager;55222.68;18/08/2022
23441;Emma Moore;60;India;HR;Executive;58373.51;5/05/2022
8596;Mason Thomas;46;Japan;Marketing;Consultant;36283.36;25/06/2020
6745;Sophia Jackson;51;France;Sales;Consultant;123599.21;6/07/2020
13716;Lucas Taylor;22;Mexico;Engineering;Analyst;56637.89;14/03/2024
25829;Emma Taylor;27;India;Marketing;Executive;111145.64;20/12/2015
26168;Emma Brown;24;Japan;Sales;Assistant;141680.81;16/12/2020
16147;Lucas Martinez;54;Brazil;Marketing;Manager;74329.35;12/07/2024
9619;Mia Thomas;25;USA;Support;Manager;105188.55;13/10/2016
7808;Logan Martinez;35;France;HR;Analyst;66713.58;17/06/2019
12863;Sophia Taylor;44;USA;Finance;Executive;141267.72;25/01/2017
16666;Ava Moore;44;USA;Finance;Executive;123899.46;4/10/2023
28441;Lily Taylor;25;Japan;Engineering;Analyst;36647.41;17/10/2023
7917;Lucas Wilson;54;France;Marketing;Assistant;72970.54;26/02/2022
5590;Lily Brown;52;Germany;Marketing;Manager;57679.03;19/08/2019
21642;Lucas Hernandez;37;Mexico;Marketing;Consultant;124282.55;30/06/2024
29037;Lily Martinez;43;Germany;Support;Assistant;107108.28;10/02/2021
18;Daniel Anderson;44;Canada;Engineering;Consultant;113240.58;20/02/2017
8371;Mason Martinez;56;Australia;Support;Assistant;49288.08;20/01/2025
17860;Lily Brown;37;France;Sales;Analyst;35237.14;1/11/2019
20732;Mason Jackson;22;India;HR;Assistant;72335.49;12/10/2023
4561;Lily Anderson;31;France;Finance;Developer;90076.28;13/03/2018
23181;Lily Anderson;47;Canada;Finance;Developer;53474.26;12/11/2019
3753;Daniel Thomas;39;Mexico;Finance;Executive;84019.21;15/05/2022
17703;Mason Moore;53;Japan;Engineering;Assistant;38327.42;25/06/2022
20132;Mason Brown;43;Mexico;Marketing;Developer;56983.93;21/10/2018
2389;Lucas Hernandez;53;Japan;HR;Developer;117568.68;20/02/2019
25749;Lucas Thomas;52;Canada;Marketing;Executive;103069.51;8/03/2023
27622;Ethan Martinez;51;India;Marketing;Executive;37294.1;30/08/2015
20194;Emma Jackson;45;Australia;Sales;Executive;123501.88;28/09/2022
15194;Ethan Hernandez;31;Mexico;Sales;Manager;144147.61;19/02/2021
1812;Emma Wilson;47;Mexico;Sales;Manager;107913.53;2/03/2025
26114;Mia Davis;24;India;HR;Manager;79923.43;9/06/2017
8337;Ethan Martinez;25;UK;Finance;Consultant;83230.24;19/06/2023
25655;Ethan Davis;24;India;Sales;Analyst;46943.5;26/05/2019
21395;Lucas Anderson;54;Germany;Engineering;Executive;88746.56;10/07/2018
117;Daniel Martinez;38;Brazil;Finance;Developer;115480.49;24/01/2017
21249;Lucas Martinez;24;India;Engineering;Developer;68993.03;8/07/2015
22931;Mia Davis;39;USA;Sales;Executive;75935.02;30/04/2022
19428;Lily Davis;30;Mexico;HR;Executive;52632.59;17/06/2020
2689;Ava Jackson;34;India;Support;Consultant;110944;23/08/2018
13789;Mia Anderson;60;Brazil;Support;Executive;46633.1;24/02/2024
6602;Logan Hernandez;34;Mexico;Support;Analyst;77948.78;26/02/2023
27598;Ethan Thomas;31;France;HR;Executive;125763.43;31/01/2023
22895;Ethan Martinez;29;Japan;Sales;Analyst;45243.86;19/09/2016
15264;Lucas Anderson;28;Mexico;Support;Executive;95561.08;18/01/2024
53;Ava Wilson;22;USA;Finance;Assistant;122422.5;8/02/2022
28063;Emma Hernandez;56;Germany;HR;Consultant;65044.68;11/08/2017
5485;Sophia Jackson;37;Mexico;Support;Consultant;103002.49;11/05/2024
29062;Mia Martinez;34;Brazil;Finance;Analyst;119145;13/06/2024
8712;Lucas Anderson;43;Brazil;Support;Manager;60374.3;1/04/2020
1548;Daniel Hernandez;36;Brazil;Finance;Executive;105506.97;19/02/2019
12105;Logan Hernandez;39;USA;Marketing;Consultant;119115.13;10/01/2022
3947;Emma Jackson;45;Germany;Finance;Analyst;54824.86;13/06/2021
29449;Mason Moore;44;USA;HR;Analyst;109572.13;13/02/2017
309;Lily Wilson;34;France;Marketing;Executive;138136.06;24/09/2019
1515;Daniel Thomas;54;France;Sales;Manager;138281.42;26/11/2024
7527;Sophia Davis;25;Brazil;Marketing;Manager;61818.37;30/08/2017
11899;Mia Anderson;53;Brazil;Engineering;Executive;73399.18;1/05/2020
18232;Emma Davis;36;Japan;Engineering;Executive;50997.85;17/04/2020
4571;Sophia Hernandez;41;Canada;Sales;Consultant;72799.63;31/07/2020
29820;Mason Jackson;45;Australia;Sales;Assistant;83156.59;15/08/2020
7542;Lily Jackson;40;France;Finance;Analyst;111313.2;14/05/2023
25660;Ava Moore;34;India;Marketing;Consultant;140039.48;17/11/2024
3849;Ethan Jackson;53;France;Marketing;Executive;51924.35;19/05/2016
11848;Lily Wilson;37;UK;HR;Assistant;122967.55;7/08/2018
7350;Ava Taylor;31;India;Engineering;Analyst;91677.23;18/10/2018
8502;Lily Taylor;41;France;Sales;Developer;131762.69;2/04/2020
18449;Sophia Moore;30;Canada;Sales;Consultant;147290.5;8/10/2024
281;Mason Brown;49;Brazil;HR;Assistant;67266.78;2/09/2017
11670;Mason Jackson;36;France;Sales;Manager;32645.09;24/12/2020
9818;Sophia Martinez;54;Canada;Sales;Assistant;80629.19;12/05/2018
22262;Mason Hernandez;34;Japan;Support;Assistant;110888.37;25/01/2020
858;Mason Anderson;44;USA;Sales;Consultant;64925.69;7/04/2020
11630;Logan Moore;30;Mexico;Engineering;Developer;114230.03;9/04/2024
23114;Emma Davis;24;Brazil;Support;Assistant;66411.27;4/09/2018
19523;Ethan Hernandez;47;Brazil;HR;Manager;56111.94;15/10/2020
10667;Logan Taylor;53;USA;Sales;Consultant;61303.58;24/04/2018
9628;Lucas Wilson;44;Japan;Sales;Executive;112662.43;15/01/2018
3826;Sophia Brown;52;UK;Engineering;Consultant;89716.7;9/07/2016
12559;Lucas Wilson;49;Japan;Sales;Manager;127091.26;28/04/2022
23415;Daniel Brown;48;Brazil;HR;Assistant;83686.16;24/07/2024
5183;Logan Wilson;26;India;Finance;Executive;86682.37;11/04/2015
10059;Sophia Wilson;43;Japan;Support;Manager;128886.24;26/06/2016
1406;Lily Taylor;22;UK;Marketing;Developer;45878.8;10/11/2018
21134;Logan Wilson;42;France;Finance;Developer;67091.2;27/02/2022
17134;Daniel Anderson;25;India;Marketing;Developer;47764.89;28/08/2016
29076;Lily Davis;48;Australia;Finance;Executive;85597.95;29/10/2021
8541;Ethan Taylor;60;Brazil;Support;Consultant;90463.21;6/06/2018
25679;Mason Taylor;55;Japan;HR;Consultant;52402.03;14/07/2018
25672;Logan Davis;60;USA;HR;Consultant;114829.9;21/12/2022
5272;Daniel Brown;22;USA;Finance;Executive;30323.98;23/12/2015
18235;Sophia Wilson;58;Canada;Sales;Analyst;36572.79;6/02/2016
22079;Ethan Wilson;43;Australia;Support;Assistant;52087.25;29/02/2016
7753;Mia Anderson;31;Mexico;Finance;Assistant;116118.04;14/07/2016
26047;Emma Taylor;54;Australia;Finance;Analyst;75851.85;26/06/2021
29577;Emma Martinez;45;Canada;Support;Assistant;76313.71;7/10/2017
13946;Emma Wilson;22;Mexico;Sales;Executive;97543.33;3/03/2019
918;Mia Jackson;44;Brazil;Finance;Developer;37930.57;22/02/2023
19172;Lily Hernandez;53;Mexico;Finance;Manager;64636.47;10/10/2016
6419;Emma Davis;44;UK;Finance;Developer;103555.13;5/01/2023
15581;Lucas Anderson;45;Mexico;Finance;Assistant;117514.29;4/11/2024
4422;Lily Taylor;26;Mexico;Sales;Manager;52244.65;30/07/2019
4405;Daniel Martinez;48;Canada;Support;Executive;82346.63;25/12/2018
18319;Mia Thomas;29;Canada;Marketing;Manager;65440.86;16/06/2022
10660;Ethan Davis;48;India;Sales;Assistant;55087.13;13/01/2025
17966;Lucas Anderson;23;Brazil;Support;Manager;128906.21;5/09/2019
6975;Ethan Wilson;58;Canada;Sales;Consultant;62204.84;5/07/2024
508;Daniel Martinez;54;Brazil;Marketing;Executive;64666.99;29/06/2015
4355;Logan Wilson;34;Germany;HR;Developer;36243.47;30/03/2022
24401;Sophia Moore;55;India;Marketing;Developer;115849.82;28/01/2016
16540;Mia Martinez;34;Mexico;Marketing;Executive;95733.08;2/09/2017
21380;Mia Brown;56;Germany;HR;Developer;128384.75;17/10/2017
5725;Lucas Martinez;42;France;Engineering;Assistant;96108.22;28/02/2018
12653;Lily Martinez;42;Brazil;HR;Analyst;132313.87;13/08/2015
296;Emma Thomas;36;Japan;Finance;Consultant;140484.39;18/05/2018
18477;Sophia Brown;35;Canada;Marketing;Manager;95778.94;9/09/2015
14890;Lily Brown;36;India;Sales;Executive;43829.46;31/07/2024
18964;Sophia Taylor;35;Mexico;Engineering;Assistant;74599.13;31/10/2016
5597;Lucas Moore;23;USA;Marketing;Executive;73167.84;26/03/2018
26088;Mia Hernandez;29;Japan;Support;Analyst;105687.78;1/02/2023
22213;Logan Davis;33;India;Sales;Executive;110405.84;10/02/2025
22380;Mia Jackson;40;Japan;Sales;Manager;109561.98;18/06/2023
7464;Emma Taylor;35;Australia;Engineering;Consultant;86045.65;17/02/2017
20208;Logan Anderson;53;UK;Support;Assistant;144225.39;21/08/2019
3300;Lily Martinez;29;Canada;Support;Developer;96840.28;30/11/2017
3914;Sophia Hernandez;44;Brazil;Marketing;Manager;119455.37;11/02/2021
19647;Sophia Anderson;25;Canada;HR;Developer;41776.07;16/02/2025
9079;Mason Taylor;46;France;Sales;Consultant;55910.93;7/07/2020
11885;Lucas Hernandez;47;Japan;Marketing;Developer;99073.7;29/09/2020
10423;Ava Martinez;23;Canada;Sales;Manager;91882.42;10/08/2024
20794;Mia Brown;33;Brazil;Engineering;Executive;31845.75;20/02/2017
3113;Ava Thomas;57;Germany;HR;Developer;109892.13;17/03/2018
11566;Lucas Brown;46;UK;HR;Executive;76630.32;19/01/2017
5860;Emma Davis;47;France;Marketing;Developer;79635.38;24/07/2020
18768;Mason Wilson;30;Brazil;Marketing;Consultant;125422.13;19/07/2020
25101;Lucas Taylor;58;Brazil;Finance;Consultant;86907.82;25/08/2016
20890;Ethan Brown;36;USA;Engineering;Manager;103313.15;31/08/2018
19290;Lucas Martinez;27;Canada;Support;Developer;37076.52;4/05/2017
13027;Emma Hernandez;36;Japan;Finance;Assistant;32699.3;31/12/2017
5761;Ava Taylor;42;Brazil;Engineering;Assistant;89763.22;21/12/2021
11552;Sophia Martinez;22;Germany;HR;Analyst;89459.9;26/10/2020
17927;Logan Anderson;55;Mexico;Sales;Consultant;99946.61;23/11/2023
8927;Lucas Anderson;25;France;Marketing;Manager;146650.13;14/07/2022
3193;Mason Jackson;22;Japan;Sales;Analyst;101723.84;22/10/2015
29930;Ava Wilson;58;USA;HR;Executive;77203.43;19/04/2017
3877;Mia Thomas;42;Brazil;Engineering;Assistant;52631.35;11/10/2024
7944;Emma Moore;39;France;Sales;Assistant;54244.25;5/05/2023
4002;Lily Hernandez;30;USA;Finance;Analyst;31118.29;5/05/2017
19555;Ethan Hernandez;58;Japan;Engineering;Assistant;111965.02;12/09/2019
13603;Sophia Jackson;26;USA;Marketing;Assistant;118154.23;12/09/2015
28514;Mia Davis;39;Canada;Support;Analyst;35283.71;15/11/2021
3688;Mia Martinez;29;Canada;Finance;Assistant;141203.84;20/07/2015
23495;Sophia Thomas;50;Canada;Engineering;Consultant;50317.99;4/05/2019
10239;Mason Moore;35;Germany;HR;Executive;129094.49;7/07/2015
10465;Mia Jackson;28;Canada;Support;Analyst;52972.56;11/01/2023
21557;Lily Hernandez;56;Mexico;Marketing;Executive;87089.65;18/08/2021
6012;Ava Davis;27;UK;Sales;Manager;113438.81;27/08/2019
7406;Mason Anderson;49;Mexico;Engineering;Executive;135194.35;1/09/2019
25631;Ava Hernandez;35;France;Marketing;Analyst;147117.54;11/01/2016
83;Logan Martinez;44;Germany;Finance;Developer;121784.55;9/02/2018
4487;Sophia Martinez;50;USA;Marketing;Developer;67696.92;19/11/2021
23958;Sophia Hernandez;57;Australia;HR;Executive;116390.19;18/03/2018
22680;Emma Anderson;33;Canada;Support;Developer;115859.6;1/08/2023
15042;Sophia Thomas;34;Australia;Sales;Manager;36059.8;3/05/2016
27600;Ethan Hernandez;43;Australia;Engineering;Executive;56770.87;2/12/2015
6576;Emma Jackson;37;USA;Marketing;Consultant;45763.29;8/02/2019
21165;Ava Thomas;53;UK;Finance;Assistant;129365.78;16/12/2018
15318;Logan Hernandez;42;India;Marketing;Assistant;116065.3;1/09/2016
2480;Daniel Taylor;52;USA;HR;Analyst;87483.08;8/02/2021
21441;Mason Martinez;50;UK;HR;Analyst;139733.33;15/05/2020
21272;Ava Anderson;57;Mexico;Sales;Consultant;51912.1;23/09/2018
16938;Ethan Anderson;35;Mexico;Finance;Analyst;113538.67;3/12/2021
13949;Daniel Davis;25;Brazil;Engineering;Manager;128352.92;7/12/2017
22684;Logan Anderson;38;Germany;Engineering;Analyst;94456.43;14/12/2018
6337;Ava Brown;42;Germany;HR;Analyst;141579.33;21/08/2019
4020;Logan Hernandez;48;France;HR;Manager;104128.34;30/06/2019
29983;Daniel Hernandez;39;France;HR;Executive;70460.69;13/01/2025
749;Logan Thomas;60;Germany;Support;Consultant;46781.33;27/01/2024
10740;Lily Jackson;58;Brazil;Sales;Developer;108336.52;16/12/2019
20012;Mia Jackson;53;USA;Marketing;Manager;61912.18;12/09/2018
19708;Ava Moore;46;France;Sales;Executive;80692.49;1/11/2017
18512;Ethan Thomas;49;Mexico;HR;Developer;89386.75;30/06/2020
29241;Logan Martinez;47;USA;Marketing;Developer;112544.7;2/01/2017
28751;Lucas Brown;48;USA;Finance;Developer;47063.88;21/11/2017
14409;Logan Anderson;33;Brazil;Marketing;Analyst;127653.86;20/08/2024
11586;Lily Anderson;57;Canada;Finance;Assistant;56385.23;23/10/2017
14106;Logan Martinez;49;Brazil;Sales;Developer;48598.32;29/05/2021
17554;Mia Martinez;29;Mexico;Finance;Analyst;44174.23;9/02/2016
5406;Mason Hernandez;54;UK;Support;Developer;81358.32;27/11/2019
10544;Lucas Taylor;45;India;Finance;Manager;97767.89;8/10/2015
24893;Mason Brown;47;Germany;Support;Executive;89431.88;6/10/2017
4056;Daniel Davis;47;UK;Support;Developer;135232.76;21/01/2016
20594;Emma Wilson;60;USA;Support;Consultant;39078.2;12/10/2021
13168;Lily Taylor;40;Germany;HR;Executive;87398.18;15/01/2025
18859;Daniel Davis;27;UK;Engineering;Executive;103107.56;9/04/2016
3949;Sophia Hernandez;25;USA;Engineering;Consultant;69248.45;12/06/2023
170;Mia Wilson;57;Canada;Engineering;Executive;111841.46;1/01/2023
23430;Emma Wilson;38;France;Marketing;Consultant;71365.08;15/05/2019
10095;Ava Wilson;29;India;Engineering;Analyst;73793.47;7/10/2023
3618;Lucas Davis;47;Germany;Sales;Assistant;46088.06;4/01/2018
3833;Sophia Anderson;35;Mexico;HR;Executive;130293.59;4/10/2024
3744;Lily Moore;46;Japan;Engineering;Manager;128880.07;6/09/2015
21251;Lucas Hernandez;55;UK;Engineering;Analyst;110750.17;28/10/2017
29809;Lily Thomas;48;Australia;Support;Assistant;45377.88;20/12/2021
22349;Ethan Wilson;35;Canada;HR;Consultant;110606.18;22/07/2020
20790;Mia Moore;46;Australia;Finance;Analyst;137990.43;12/12/2016
27947;Logan Anderson;56;Australia;Engineering;Executive;74579.01;20/09/2021
4488;Sophia Davis;28;USA;HR;Consultant;86931.81;12/10/2021
11447;Lily Brown;54;Australia;Engineering;Consultant;144353.09;17/02/2020
11246;Mia Davis;56;Mexico;Sales;Assistant;107006.48;2/07/2018
26369;Lucas Thomas;45;UK;Finance;Analyst;105780.31;30/12/2016
13192;Ava Jackson;27;France;Engineering;Developer;142932.76;13/02/2017
19342;Daniel Thomas;56;India;Marketing;Consultant;58511.63;27/12/2015
14614;Ava Wilson;58;USA;Support;Manager;90336.81;10/02/2019
20266;Emma Thomas;51;Brazil;Marketing;Analyst;146030.94;11/01/2018
19150;Daniel Jackson;23;Brazil;Marketing;Assistant;30461.23;15/08/2022
29631;Lucas Jackson;27;Brazil;Engineering;Developer;39265.55;28/06/2015
19847;Mason Thomas;35;Australia;Support;Analyst;79945.44;26/02/2017
3394;Sophia Taylor;51;Canada;Engineering;Manager;44776.83;30/07/2019
25144;Emma Taylor;33;UK;Engineering;Assistant;85467.87;15/08/2019
5572;Logan Martinez;23;Canada;Engineering;Analyst;50361.32;26/11/2015
13372;Daniel Martinez;41;UK;Finance;Executive;88588.19;16/03/2020
19714;Ava Hernandez;56;USA;Support;Manager;114438.97;12/10/2016
29283;Logan Moore;29;Japan;Engineering;Assistant;91083.92;19/12/2023
10344;Daniel Taylor;46;France;Engineering;Consultant;73169.56;12/08/2023
4059;Ethan Martinez;44;Brazil;Finance;Manager;67388.25;27/12/2017
9406;Daniel Wilson;57;USA;Support;Developer;40812.64;22/08/2020
27028;Logan Brown;33;France;Engineering;Developer;76877.72;7/11/2021
21117;Lily Hernandez;58;Japan;Support;Manager;74578.04;7/06/2017
12346;Ethan Brown;47;Canada;HR;Consultant;91019.15;11/01/2018
14360;Mia Martinez;54;Australia;Finance;Developer;126392.31;28/01/2021
12488;Mason Thomas;47;Mexico;Finance;Developer;66429.21;6/10/2022
8012;Daniel Martinez;53;USA;Engineering;Executive;58733.56;6/11/2020
29797;Emma Taylor;29;France;HR;Developer;142612.28;24/12/2015
15198;Ava Thomas;52;Canada;Engineering;Executive;89048.79;12/11/2015
12051;Lucas Moore;54;Canada;Finance;Developer;78273.87;14/08/2023
2188;Daniel Wilson;38;France;Finance;Consultant;32396.31;3/04/2017
17226;Logan Brown;60;Brazil;HR;Analyst;35308.07;29/10/2023
24367;Emma Davis;60;France;Engineering;Consultant;134251.31;31/12/2022
5287;Lucas Moore;52;Brazil;Finance;Analyst;118311.74;7/10/2017
27609;Ethan Hernandez;54;Mexico;Sales;Developer;88778.96;4/04/2019
3101;Lily Wilson;48;France;Support;Developer;124184.63;19/12/2018
21822;Ethan Hernandez;53;Germany;HR;Assistant;52509.45;8/10/2019
25511;Logan Moore;29;Mexico;Support;Analyst;42311.14;7/04/2024
12695;Emma Moore;53;India;Finance;Executive;34048.71;7/11/2021
10833;Mia Brown;60;India;Finance;Consultant;105237.79;21/12/2024
26967;Ava Davis;37;Germany;Marketing;Executive;133718.81;3/05/2022
7623;Lucas Hernandez;33;Japan;HR;Executive;41646.03;4/08/2023
22407;Lucas Taylor;58;Australia;HR;Consultant;69658.86;27/07/2022
10944;Ava Wilson;60;Brazil;Engineering;Manager;140236.05;11/01/2024
27472;Sophia Davis;44;Brazil;Support;Consultant;130364.45;24/11/2015
4893;Lucas Davis;42;Mexico;Sales;Assistant;144069.16;12/05/2016
13885;Mason Jackson;60;USA;HR;Assistant;54758.73;28/10/2023
13016;Mason Davis;42;Australia;Finance;Manager;70300.56;8/02/2019
9626;Ava Moore;30;Japan;Sales;Consultant;105510.04;7/01/2020
28721;Mason Taylor;41;Germany;Support;Manager;92957.14;11/09/2016
12384;Ava Jackson;59;USA;Finance;Analyst;61617.22;23/08/2017
4290;Lily Moore;24;Japan;Finance;Analyst;113886.78;11/08/2017
7413;Sophia Thomas;24;Japan;Marketing;Consultant;109554.7;19/07/2022
8344;Ethan Thomas;48;Canada;HR;Developer;40699.4;19/02/2018
17942;Ava Thomas;37;Japan;Sales;Assistant;100369.41;22/08/2023
10266;Lucas Anderson;32;Germany;Engineering;Consultant;76310.42;5/06/2022
8655;Mia Jackson;44;India;Sales;Assistant;59062.3;7/08/2017
9085;Mia Taylor;50;India;Support;Developer;86890.98;23/03/2024
1420;Sophia Taylor;49;Japan;Support;Executive;132206.96;28/04/2016
24829;Mason Hernandez;38;UK;Support;Analyst;56736.15;13/06/2024
9015;Daniel Anderson;47;Germany;Engineering;Analyst;90064.16;14/07/2020
26682;Sophia Wilson;31;Canada;Sales;Executive;53313.12;6/02/2020
22372;Lucas Jackson;28;Mexico;Finance;Analyst;106495.18;26/06/2023
5092;Ethan Thomas;29;Germany;Sales;Manager;91629.79;16/03/2024
17175;Logan Taylor;32;Mexico;Engineering;Developer;68192.83;21/12/2018
28710;Emma Jackson;33;India;Engineering;Analyst;93805.88;23/02/2022
1144;Mia Wilson;52;Germany;HR;Assistant;138307.63;20/09/2018
21487;Ava Taylor;53;France;HR;Executive;85483.73;2/02/2018
24773;Lily Taylor;60;India;Finance;Executive;63781.23;9/07/2016
237;Logan Wilson;53;Japan;Sales;Developer;54668.47;4/07/2024
14600;Mason Martinez;49;Mexico;Sales;Executive;84051.59;9/05/2019
4331;Ethan Brown;37;USA;Support;Assistant;50149.04;18/11/2017
